Fecha;A¤o;Mes;Dia;Sucursal;Cantidad;;;;;;
1/12/2018;2018;12;1;1003;132;;;;;;
1/12/2018;2018;12;1;1004;148;;;;;;
1/12/2018;2018;12;1;1005;76;;;;;;
2/12/2018;2018;12;2;1001;75;;;;;;
2/12/2018;2018;12;2;1002;60;;;;;;
2/12/2018;2018;12;2;1003;95;;;;;;
2/12/2018;2018;12;2;1004;85;;;;;;
2/12/2018;2018;12;2;1005;89;;;;;;
3/12/2018;2018;12;3;1001;85;;;;;;
3/12/2018;2018;12;3;1002;121;;;;;;
3/12/2018;2018;12;3;1003;125;;;;;;
3/12/2018;2018;12;3;1004;179;;;;;;
3/12/2018;2018;12;3;1005;131;;;;;;
4/12/2018;2018;12;4;1001;135;;;;;;
4/12/2018;2018;12;4;1002;86;;;;;;
4/12/2018;2018;12;4;1003;102;;;;;;
4/12/2018;2018;12;4;1004;75;;;;;;
4/12/2018;2018;12;4;1005;51;;;;;;
5/12/2018;2018;12;5;1001;125;;;;;;
5/12/2018;2018;12;5;1002;142;;;;;;
5/12/2018;2018;12;5;1003;171;;;;;;
5/12/2018;2018;12;5;1004;170;;;;;;
5/12/2018;2018;12;5;1005;98;;;;;;
6/12/2018;2018;12;6;1001;73;;;;;;
6/12/2018;2018;12;6;1002;102;;;;;;
6/12/2018;2018;12;6;1003;62;;;;;;
6/12/2018;2018;12;6;1004;166;;;;;;
6/12/2018;2018;12;6;1005;143;;;;;;
7/12/2018;2018;12;7;1001;152;;;;;;
7/12/2018;2018;12;7;1002;126;;;;;;
7/12/2018;2018;12;7;1003;82;;;;;;
7/12/2018;2018;12;7;1004;160;;;;;;
7/12/2018;2018;12;7;1005;90;;;;;;
8/12/2018;2018;12;8;1001;78;;;;;;
8/12/2018;2018;12;8;1002;103;;;;;;
8/12/2018;2018;12;8;1003;174;;;;;;
8/12/2018;2018;12;8;1004;120;;;;;;
8/12/2018;2018;12;8;1005;72;;;;;;
9/12/2018;2018;12;9;1001;138;;;;;;
9/12/2018;2018;12;9;1002;111;;;;;;
9/12/2018;2018;12;9;1003;98;;;;;;
9/12/2018;2018;12;9;1004;105;;;;;;
9/12/2018;2018;12;9;1005;86;;;;;;
10/12/2018;2018;12;10;1001;51;;;;;;
10/12/2018;2018;12;10;1002;173;;;;;;
10/12/2018;2018;12;10;1003;129;;;;;;
10/12/2018;2018;12;10;1004;118;;;;;;
10/12/2018;2018;12;10;1005;73;;;;;;
11/12/2018;2018;12;11;1001;164;;;;;;
11/12/2018;2018;12;11;1002;123;;;;;;
11/12/2018;2018;12;11;1003;78;;;;;;
11/12/2018;2018;12;11;1004;80;;;;;;
11/12/2018;2018;12;11;1005;63;;;;;;
12/12/2018;2018;12;12;1001;83;;;;;;
12/12/2018;2018;12;12;1002;78;;;;;;
12/12/2018;2018;12;12;1003;171;;;;;;
12/12/2018;2018;12;12;1004;151;;;;;;
12/12/2018;2018;12;12;1005;77;;;;;;
13/12/2018;2018;12;13;1001;177;;;;;;
13/12/2018;2018;12;13;1002;135;;;;;;
13/12/2018;2018;12;13;1003;175;;;;;;
13/12/2018;2018;12;13;1004;123;;;;;;
13/12/2018;2018;12;13;1005;95;;;;;;
14/12/2018;2018;12;14;1001;177;;;;;;
14/12/2018;2018;12;14;1002;87;;;;;;
14/12/2018;2018;12;14;1003;130;;;;;;
14/12/2018;2018;12;14;1004;109;;;;;;
14/12/2018;2018;12;14;1005;174;;;;;;
15/12/2018;2018;12;15;1001;149;;;;;;
15/12/2018;2018;12;15;1002;79;;;;;;
15/12/2018;2018;12;15;1003;153;;;;;;
15/12/2018;2018;12;15;1004;97;;;;;;
15/12/2018;2018;12;15;1005;73;;;;;;
16/12/2018;2018;12;16;1001;72;;;;;;
16/12/2018;2018;12;16;1002;62;;;;;;
16/12/2018;2018;12;16;1003;67;;;;;;
16/12/2018;2018;12;16;1004;123;;;;;;
16/12/2018;2018;12;16;1005;72;;;;;;
17/12/2018;2018;12;17;1001;118;;;;;;
17/12/2018;2018;12;17;1002;131;;;;;;
17/12/2018;2018;12;17;1003;141;;;;;;
17/12/2018;2018;12;17;1004;98;;;;;;
17/12/2018;2018;12;17;1005;89;;;;;;
18/12/2018;2018;12;18;1001;142;;;;;;
18/12/2018;2018;12;18;1002;127;;;;;;
18/12/2018;2018;12;18;1003;79;;;;;;
18/12/2018;2018;12;18;1004;63;;;;;;
18/12/2018;2018;12;18;1005;111;;;;;;
19/12/2018;2018;12;19;1001;94;;;;;;
19/12/2018;2018;12;19;1002;180;;;;;;
19/12/2018;2018;12;19;1003;165;;;;;;
19/12/2018;2018;12;19;1004;52;;;;;;
19/12/2018;2018;12;19;1005;91;;;;;;
20/12/2018;2018;12;20;1001;59;;;;;;
20/12/2018;2018;12;20;1002;85;;;;;;
20/12/2018;2018;12;20;1003;116;;;;;;
20/12/2018;2018;12;20;1004;149;;;;;;
20/12/2018;2018;12;20;1005;173;;;;;;
21/12/2018;2018;12;21;1001;154;;;;;;
21/12/2018;2018;12;21;1002;171;;;;;;
21/12/2018;2018;12;21;1003;112;;;;;;
21/12/2018;2018;12;21;1004;137;;;;;;
21/12/2018;2018;12;21;1005;72;;;;;;
22/12/2018;2018;12;22;1001;165;;;;;;
22/12/2018;2018;12;22;1002;155;;;;;;
22/12/2018;2018;12;22;1003;144;;;;;;
22/12/2018;2018;12;22;1004;69;;;;;;
22/12/2018;2018;12;22;1005;95;;;;;;
23/12/2018;2018;12;23;1001;149;;;;;;
23/12/2018;2018;12;23;1002;135;;;;;;
23/12/2018;2018;12;23;1003;100;;;;;;
23/12/2018;2018;12;23;1004;62;;;;;;
23/12/2018;2018;12;23;1005;61;;;;;;
24/12/2018;2018;12;24;1001;52;;;;;;
24/12/2018;2018;12;24;1002;60;;;;;;
24/12/2018;2018;12;24;1003;162;;;;;;
24/12/2018;2018;12;24;1004;61;;;;;;
24/12/2018;2018;12;24;1005;123;;;;;;
25/12/2018;2018;12;25;1001;80;;;;;;
25/12/2018;2018;12;25;1002;122;;;;;;
25/12/2018;2018;12;25;1003;117;;;;;;
25/12/2018;2018;12;25;1004;134;;;;;;
25/12/2018;2018;12;25;1005;112;;;;;;
26/12/2018;2018;12;26;1001;170;;;;;;
26/12/2018;2018;12;26;1002;55;;;;;;
26/12/2018;2018;12;26;1003;81;;;;;;
26/12/2018;2018;12;26;1004;87;;;;;;
26/12/2018;2018;12;26;1005;72;;;;;;
27/12/2018;2018;12;27;1001;103;;;;;;
27/12/2018;2018;12;27;1002;66;;;;;;
27/12/2018;2018;12;27;1003;127;;;;;;
27/12/2018;2018;12;27;1004;68;;;;;;
27/12/2018;2018;12;27;1005;158;;;;;;
28/12/2018;2018;12;28;1001;113;;;;;;
28/12/2018;2018;12;28;1002;85;;;;;;
28/12/2018;2018;12;28;1003;100;;;;;;
28/12/2018;2018;12;28;1004;98;;;;;;
28/12/2018;2018;12;28;1005;96;;;;;;
29/12/2018;2018;12;29;1001;90;;;;;;
29/12/2018;2018;12;29;1002;178;;;;;;
29/12/2018;2018;12;29;1003;141;;;;;;
29/12/2018;2018;12;29;1004;72;;;;;;
29/12/2018;2018;12;29;1005;128;;;;;;
30/12/2018;2018;12;30;1001;135;;;;;;
30/12/2018;2018;12;30;1002;146;;;;;;
30/12/2018;2018;12;30;1003;169;;;;;;
30/12/2018;2018;12;30;1004;89;;;;;;
30/12/2018;2018;12;30;1005;80;;;;;;
31/12/2018;2018;12;31;1001;103;;;;;;
31/12/2018;2018;12;31;1002;114;;;;;;
31/12/2018;2018;12;31;1003;168;;;;;;
31/12/2018;2018;12;31;1004;51;;;;;;
31/12/2018;2018;12;31;1005;53;;;;;;
1/01/2019;2019;1;1;1001;127;;;;;;
1/01/2019;2019;1;1;1002;107;;;;;;
1/01/2019;2019;1;1;1003;129;;;;;;
1/01/2019;2019;1;1;1004;57;;;;;;
1/01/2019;2019;1;1;1005;79;;;;;;
2/01/2019;2019;1;2;1001;117;;;;;;
2/01/2019;2019;1;2;1002;79;;;;;;
2/01/2019;2019;1;2;1003;51;;;;;;
2/01/2019;2019;1;2;1004;136;;;;;;
2/01/2019;2019;1;2;1005;54;;;;;;
3/01/2019;2019;1;3;1001;53;;;;;;
3/01/2019;2019;1;3;1002;101;;;;;;
3/01/2019;2019;1;3;1003;88;;;;;;
3/01/2019;2019;1;3;1004;69;;;;;;
3/01/2019;2019;1;3;1005;97;;;;;;
4/01/2019;2019;1;4;1001;83;;;;;;
4/01/2019;2019;1;4;1002;112;;;;;;
4/01/2019;2019;1;4;1003;94;;;;;;
4/01/2019;2019;1;4;1004;165;;;;;;
4/01/2019;2019;1;4;1005;126;;;;;;
5/01/2019;2019;1;5;1001;73;;;;;;
5/01/2019;2019;1;5;1002;68;;;;;;
5/01/2019;2019;1;5;1003;86;;;;;;
5/01/2019;2019;1;5;1004;95;;;;;;
5/01/2019;2019;1;5;1005;94;;;;;;
6/01/2019;2019;1;6;1001;78;;;;;;
6/01/2019;2019;1;6;1002;134;;;;;;
6/01/2019;2019;1;6;1003;88;;;;;;
6/01/2019;2019;1;6;1004;177;;;;;;
6/01/2019;2019;1;6;1005;97;;;;;;
7/01/2019;2019;1;7;1001;65;;;;;;
7/01/2019;2019;1;7;1002;103;;;;;;
7/01/2019;2019;1;7;1003;117;;;;;;
7/01/2019;2019;1;7;1004;165;;;;;;
7/01/2019;2019;1;7;1005;64;;;;;;
8/01/2019;2019;1;8;1001;121;;;;;;
8/01/2019;2019;1;8;1002;55;;;;;;
8/01/2019;2019;1;8;1003;61;;;;;;
8/01/2019;2019;1;8;1004;179;;;;;;
8/01/2019;2019;1;8;1005;130;;;;;;
9/01/2019;2019;1;9;1001;70;;;;;;
9/01/2019;2019;1;9;1002;96;;;;;;
9/01/2019;2019;1;9;1003;136;;;;;;
9/01/2019;2019;1;9;1004;135;;;;;;
9/01/2019;2019;1;9;1005;56;;;;;;
10/01/2019;2019;1;10;1001;66;;;;;;
10/01/2019;2019;1;10;1002;175;;;;;;
10/01/2019;2019;1;10;1003;74;;;;;;
10/01/2019;2019;1;10;1004;157;;;;;;
10/01/2019;2019;1;10;1005;100;;;;;;
11/01/2019;2019;1;11;1001;179;;;;;;
11/01/2019;2019;1;11;1002;135;;;;;;
11/01/2019;2019;1;11;1003;101;;;;;;
11/01/2019;2019;1;11;1004;99;;;;;;
11/01/2019;2019;1;11;1005;138;;;;;;
12/01/2019;2019;1;12;1001;140;;;;;;
12/01/2019;2019;1;12;1002;57;;;;;;
12/01/2019;2019;1;12;1003;88;;;;;;
12/01/2019;2019;1;12;1004;164;;;;;;
12/01/2019;2019;1;12;1005;133;;;;;;
13/01/2019;2019;1;13;1001;55;;;;;;
13/01/2019;2019;1;13;1002;133;;;;;;
13/01/2019;2019;1;13;1003;82;;;;;;
13/01/2019;2019;1;13;1004;95;;;;;;
13/01/2019;2019;1;13;1005;67;;;;;;
14/01/2019;2019;1;14;1001;77;;;;;;
14/01/2019;2019;1;14;1002;177;;;;;;
14/01/2019;2019;1;14;1003;52;;;;;;
14/01/2019;2019;1;14;1004;158;;;;;;
14/01/2019;2019;1;14;1005;147;;;;;;
15/01/2019;2019;1;15;1001;55;;;;;;
15/01/2019;2019;1;15;1002;69;;;;;;
15/01/2019;2019;1;15;1003;61;;;;;;
15/01/2019;2019;1;15;1004;113;;;;;;
15/01/2019;2019;1;15;1005;101;;;;;;
16/01/2019;2019;1;16;1001;172;;;;;;
16/01/2019;2019;1;16;1002;75;;;;;;
16/01/2019;2019;1;16;1003;58;;;;;;
16/01/2019;2019;1;16;1004;89;;;;;;
16/01/2019;2019;1;16;1005;141;;;;;;
17/01/2019;2019;1;17;1001;74;;;;;;
17/01/2019;2019;1;17;1002;169;;;;;;
17/01/2019;2019;1;17;1003;74;;;;;;
17/01/2019;2019;1;17;1004;99;;;;;;
17/01/2019;2019;1;17;1005;132;;;;;;
18/01/2019;2019;1;18;1001;123;;;;;;
18/01/2019;2019;1;18;1002;136;;;;;;
18/01/2019;2019;1;18;1003;157;;;;;;
18/01/2019;2019;1;18;1004;115;;;;;;
18/01/2019;2019;1;18;1005;66;;;;;;
19/01/2019;2019;1;19;1001;83;;;;;;
19/01/2019;2019;1;19;1002;57;;;;;;
19/01/2019;2019;1;19;1003;173;;;;;;
19/01/2019;2019;1;19;1004;171;;;;;;
19/01/2019;2019;1;19;1005;111;;;;;;
20/01/2019;2019;1;20;1001;80;;;;;;
20/01/2019;2019;1;20;1002;57;;;;;;
20/01/2019;2019;1;20;1003;55;;;;;;
20/01/2019;2019;1;20;1004;126;;;;;;
20/01/2019;2019;1;20;1005;137;;;;;;
21/01/2019;2019;1;21;1001;164;;;;;;
21/01/2019;2019;1;21;1002;95;;;;;;
21/01/2019;2019;1;21;1003;121;;;;;;
21/01/2019;2019;1;21;1004;161;;;;;;
21/01/2019;2019;1;21;1005;72;;;;;;
22/01/2019;2019;1;22;1001;91;;;;;;
22/01/2019;2019;1;22;1002;101;;;;;;
22/01/2019;2019;1;22;1003;163;;;;;;
22/01/2019;2019;1;22;1004;63;;;;;;
22/01/2019;2019;1;22;1005;130;;;;;;
23/01/2019;2019;1;23;1001;174;;;;;;
23/01/2019;2019;1;23;1002;132;;;;;;
23/01/2019;2019;1;23;1003;118;;;;;;
23/01/2019;2019;1;23;1004;146;;;;;;
23/01/2019;2019;1;23;1005;71;;;;;;
24/01/2019;2019;1;24;1001;76;;;;;;
24/01/2019;2019;1;24;1002;143;;;;;;
24/01/2019;2019;1;24;1003;130;;;;;;
24/01/2019;2019;1;24;1004;121;;;;;;
24/01/2019;2019;1;24;1005;100;;;;;;
25/01/2019;2019;1;25;1001;100;;;;;;
25/01/2019;2019;1;25;1002;177;;;;;;
25/01/2019;2019;1;25;1003;58;;;;;;
25/01/2019;2019;1;25;1004;68;;;;;;
25/01/2019;2019;1;25;1005;175;;;;;;
26/01/2019;2019;1;26;1001;80;;;;;;
26/01/2019;2019;1;26;1002;85;;;;;;
26/01/2019;2019;1;26;1003;111;;;;;;
26/01/2019;2019;1;26;1004;167;;;;;;
26/01/2019;2019;1;26;1005;65;;;;;;
27/01/2019;2019;1;27;1001;65;;;;;;
27/01/2019;2019;1;27;1002;53;;;;;;
27/01/2019;2019;1;27;1003;147;;;;;;
27/01/2019;2019;1;27;1004;133;;;;;;
27/01/2019;2019;1;27;1005;76;;;;;;
28/01/2019;2019;1;28;1001;162;;;;;;
28/01/2019;2019;1;28;1002;86;;;;;;
28/01/2019;2019;1;28;1003;77;;;;;;
28/01/2019;2019;1;28;1004;142;;;;;;
28/01/2019;2019;1;28;1005;51;;;;;;
29/01/2019;2019;1;29;1001;171;;;;;;
29/01/2019;2019;1;29;1002;88;;;;;;
29/01/2019;2019;1;29;1003;95;;;;;;
29/01/2019;2019;1;29;1004;88;;;;;;
29/01/2019;2019;1;29;1005;56;;;;;;
30/01/2019;2019;1;30;1001;76;;;;;;
30/01/2019;2019;1;30;1002;96;;;;;;
30/01/2019;2019;1;30;1003;162;;;;;;
30/01/2019;2019;1;30;1004;64;;;;;;
30/01/2019;2019;1;30;1005;67;;;;;;
31/01/2019;2019;1;31;1001;117;;;;;;
31/01/2019;2019;1;31;1002;134;;;;;;
31/01/2019;2019;1;31;1003;63;;;;;;
31/01/2019;2019;1;31;1004;107;;;;;;
31/01/2019;2019;1;31;1005;95;;;;;;
1/02/2019;2019;2;1;1001;123;;;;;;
1/02/2019;2019;2;1;1002;103;;;;;;
1/02/2019;2019;2;1;1003;71;;;;;;
1/02/2019;2019;2;1;1004;99;;;;;;
1/02/2019;2019;2;1;1005;114;;;;;;
2/02/2019;2019;2;2;1001;79;;;;;;
2/02/2019;2019;2;2;1002;52;;;;;;
2/02/2019;2019;2;2;1003;68;;;;;;
2/02/2019;2019;2;2;1004;52;;;;;;
2/02/2019;2019;2;2;1005;71;;;;;;
3/02/2019;2019;2;3;1001;53;;;;;;
3/02/2019;2019;2;3;1002;53;;;;;;
3/02/2019;2019;2;3;1003;118;;;;;;
3/02/2019;2019;2;3;1004;142;;;;;;
3/02/2019;2019;2;3;1005;56;;;;;;
4/02/2019;2019;2;4;1001;85;;;;;;
4/02/2019;2019;2;4;1002;105;;;;;;
4/02/2019;2019;2;4;1003;94;;;;;;
4/02/2019;2019;2;4;1004;75;;;;;;
4/02/2019;2019;2;4;1005;50;;;;;;
5/02/2019;2019;2;5;1001;71;;;;;;
5/02/2019;2019;2;5;1002;109;;;;;;
5/02/2019;2019;2;5;1003;179;;;;;;
5/02/2019;2019;2;5;1004;68;;;;;;
5/02/2019;2019;2;5;1005;113;;;;;;
6/02/2019;2019;2;6;1001;54;;;;;;
6/02/2019;2019;2;6;1002;156;;;;;;
6/02/2019;2019;2;6;1003;75;;;;;;
6/02/2019;2019;2;6;1004;64;;;;;;
6/02/2019;2019;2;6;1005;136;;;;;;
7/02/2019;2019;2;7;1001;126;;;;;;
7/02/2019;2019;2;7;1002;130;;;;;;
7/02/2019;2019;2;7;1003;124;;;;;;
7/02/2019;2019;2;7;1004;93;;;;;;
7/02/2019;2019;2;7;1005;92;;;;;;
8/02/2019;2019;2;8;1001;137;;;;;;
8/02/2019;2019;2;8;1002;99;;;;;;
8/02/2019;2019;2;8;1003;139;;;;;;
8/02/2019;2019;2;8;1004;117;;;;;;
8/02/2019;2019;2;8;1005;169;;;;;;
9/02/2019;2019;2;9;1001;151;;;;;;
9/02/2019;2019;2;9;1002;108;;;;;;
9/02/2019;2019;2;9;1003;99;;;;;;
9/02/2019;2019;2;9;1004;155;;;;;;
9/02/2019;2019;2;9;1005;132;;;;;;
10/02/2019;2019;2;10;1001;98;;;;;;
10/02/2019;2019;2;10;1002;161;;;;;;
10/02/2019;2019;2;10;1003;121;;;;;;
10/02/2019;2019;2;10;1004;91;;;;;;
10/02/2019;2019;2;10;1005;153;;;;;;
11/02/2019;2019;2;11;1001;159;;;;;;
11/02/2019;2019;2;11;1002;145;;;;;;
11/02/2019;2019;2;11;1003;156;;;;;;
11/02/2019;2019;2;11;1004;71;;;;;;
11/02/2019;2019;2;11;1005;138;;;;;;
12/02/2019;2019;2;12;1001;97;;;;;;
12/02/2019;2019;2;12;1002;93;;;;;;
12/02/2019;2019;2;12;1003;67;;;;;;
12/02/2019;2019;2;12;1004;79;;;;;;
12/02/2019;2019;2;12;1005;174;;;;;;
13/02/2019;2019;2;13;1001;83;;;;;;
13/02/2019;2019;2;13;1002;53;;;;;;
13/02/2019;2019;2;13;1003;161;;;;;;
13/02/2019;2019;2;13;1004;127;;;;;;
13/02/2019;2019;2;13;1005;126;;;;;;
14/02/2019;2019;2;14;1001;79;;;;;;
14/02/2019;2019;2;14;1002;132;;;;;;
14/02/2019;2019;2;14;1003;88;;;;;;
14/02/2019;2019;2;14;1004;96;;;;;;
14/02/2019;2019;2;14;1005;131;;;;;;
15/02/2019;2019;2;15;1001;118;;;;;;
15/02/2019;2019;2;15;1002;96;;;;;;
15/02/2019;2019;2;15;1003;166;;;;;;
15/02/2019;2019;2;15;1004;176;;;;;;
15/02/2019;2019;2;15;1005;66;;;;;;
16/02/2019;2019;2;16;1001;121;;;;;;
16/02/2019;2019;2;16;1002;122;;;;;;
16/02/2019;2019;2;16;1003;105;;;;;;
16/02/2019;2019;2;16;1004;75;;;;;;
16/02/2019;2019;2;16;1005;67;;;;;;
17/02/2019;2019;2;17;1001;115;;;;;;
17/02/2019;2019;2;17;1002;141;;;;;;
17/02/2019;2019;2;17;1003;137;;;;;;
17/02/2019;2019;2;17;1004;173;;;;;;
17/02/2019;2019;2;17;1005;94;;;;;;
18/02/2019;2019;2;18;1001;162;;;;;;
18/02/2019;2019;2;18;1002;134;;;;;;
18/02/2019;2019;2;18;1003;171;;;;;;
18/02/2019;2019;2;18;1004;131;;;;;;
18/02/2019;2019;2;18;1005;59;;;;;;
19/02/2019;2019;2;19;1001;123;;;;;;
19/02/2019;2019;2;19;1002;93;;;;;;
19/02/2019;2019;2;19;1003;180;;;;;;
19/02/2019;2019;2;19;1004;113;;;;;;
19/02/2019;2019;2;19;1005;63;;;;;;
20/02/2019;2019;2;20;1001;103;;;;;;
20/02/2019;2019;2;20;1002;162;;;;;;
20/02/2019;2019;2;20;1003;61;;;;;;
20/02/2019;2019;2;20;1004;73;;;;;;
20/02/2019;2019;2;20;1005;108;;;;;;
21/02/2019;2019;2;21;1001;89;;;;;;
21/02/2019;2019;2;21;1002;150;;;;;;
21/02/2019;2019;2;21;1003;180;;;;;;
21/02/2019;2019;2;21;1004;59;;;;;;
21/02/2019;2019;2;21;1005;168;;;;;;
22/02/2019;2019;2;22;1001;101;;;;;;
22/02/2019;2019;2;22;1002;67;;;;;;
22/02/2019;2019;2;22;1003;87;;;;;;
22/02/2019;2019;2;22;1004;80;;;;;;
22/02/2019;2019;2;22;1005;164;;;;;;
23/02/2019;2019;2;23;1001;158;;;;;;
23/02/2019;2019;2;23;1002;69;;;;;;
23/02/2019;2019;2;23;1003;103;;;;;;
23/02/2019;2019;2;23;1004;135;;;;;;
23/02/2019;2019;2;23;1005;172;;;;;;
24/02/2019;2019;2;24;1001;174;;;;;;
24/02/2019;2019;2;24;1002;118;;;;;;
24/02/2019;2019;2;24;1003;96;;;;;;
24/02/2019;2019;2;24;1004;133;;;;;;
24/02/2019;2019;2;24;1005;132;;;;;;
25/02/2019;2019;2;25;1001;65;;;;;;
25/02/2019;2019;2;25;1002;144;;;;;;
25/02/2019;2019;2;25;1003;147;;;;;;
25/02/2019;2019;2;25;1004;107;;;;;;
25/02/2019;2019;2;25;1005;113;;;;;;
26/02/2019;2019;2;26;1001;57;;;;;;
26/02/2019;2019;2;26;1002;159;;;;;;
26/02/2019;2019;2;26;1003;146;;;;;;
26/02/2019;2019;2;26;1004;81;;;;;;
26/02/2019;2019;2;26;1005;93;;;;;;
27/02/2019;2019;2;27;1001;126;;;;;;
27/02/2019;2019;2;27;1002;102;;;;;;
27/02/2019;2019;2;27;1003;59;;;;;;
27/02/2019;2019;2;27;1004;145;;;;;;
27/02/2019;2019;2;27;1005;69;;;;;;
28/02/2019;2019;2;28;1001;163;;;;;;
28/02/2019;2019;2;28;1002;74;;;;;;
28/02/2019;2019;2;28;1003;151;;;;;;
28/02/2019;2019;2;28;1004;131;;;;;;
28/02/2019;2019;2;28;1005;114;;;;;;
1/03/2019;2019;3;1;1001;151;;;;;;
1/03/2019;2019;3;1;1002;178;;;;;;
1/03/2019;2019;3;1;1003;122;;;;;;
1/03/2019;2019;3;1;1004;127;;;;;;
1/03/2019;2019;3;1;1005;106;;;;;;
2/03/2019;2019;3;2;1001;121;;;;;;
2/03/2019;2019;3;2;1002;81;;;;;;
2/03/2019;2019;3;2;1003;107;;;;;;
2/03/2019;2019;3;2;1004;145;;;;;;
2/03/2019;2019;3;2;1005;131;;;;;;
3/03/2019;2019;3;3;1001;60;;;;;;
3/03/2019;2019;3;3;1002;50;;;;;;
3/03/2019;2019;3;3;1003;164;;;;;;
3/03/2019;2019;3;3;1004;82;;;;;;
3/03/2019;2019;3;3;1005;94;;;;;;
4/03/2019;2019;3;4;1001;161;;;;;;
4/03/2019;2019;3;4;1002;124;;;;;;
4/03/2019;2019;3;4;1003;152;;;;;;
4/03/2019;2019;3;4;1004;102;;;;;;
4/03/2019;2019;3;4;1005;150;;;;;;
5/03/2019;2019;3;5;1001;62;;;;;;
5/03/2019;2019;3;5;1002;109;;;;;;
5/03/2019;2019;3;5;1003;140;;;;;;
5/03/2019;2019;3;5;1004;66;;;;;;
5/03/2019;2019;3;5;1005;156;;;;;;
6/03/2019;2019;3;6;1001;81;;;;;;
6/03/2019;2019;3;6;1002;177;;;;;;
6/03/2019;2019;3;6;1003;113;;;;;;
6/03/2019;2019;3;6;1004;145;;;;;;
6/03/2019;2019;3;6;1005;95;;;;;;
7/03/2019;2019;3;7;1001;135;;;;;;
7/03/2019;2019;3;7;1002;168;;;;;;
7/03/2019;2019;3;7;1003;93;;;;;;
7/03/2019;2019;3;7;1004;148;;;;;;
7/03/2019;2019;3;7;1005;86;;;;;;
8/03/2019;2019;3;8;1001;125;;;;;;
8/03/2019;2019;3;8;1002;94;;;;;;
8/03/2019;2019;3;8;1003;63;;;;;;
8/03/2019;2019;3;8;1004;116;;;;;;
8/03/2019;2019;3;8;1005;53;;;;;;
9/03/2019;2019;3;9;1001;169;;;;;;
9/03/2019;2019;3;9;1002;158;;;;;;
9/03/2019;2019;3;9;1003;102;;;;;;
9/03/2019;2019;3;9;1004;161;;;;;;
9/03/2019;2019;3;9;1005;151;;;;;;
10/03/2019;2019;3;10;1001;96;;;;;;
10/03/2019;2019;3;10;1002;69;;;;;;
10/03/2019;2019;3;10;1003;155;;;;;;
10/03/2019;2019;3;10;1004;93;;;;;;
10/03/2019;2019;3;10;1005;76;;;;;;
11/03/2019;2019;3;11;1001;139;;;;;;
11/03/2019;2019;3;11;1002;144;;;;;;
11/03/2019;2019;3;11;1003;64;;;;;;
11/03/2019;2019;3;11;1004;136;;;;;;
11/03/2019;2019;3;11;1005;125;;;;;;
12/03/2019;2019;3;12;1001;89;;;;;;
12/03/2019;2019;3;12;1002;50;;;;;;
12/03/2019;2019;3;12;1003;175;;;;;;
12/03/2019;2019;3;12;1004;101;;;;;;
12/03/2019;2019;3;12;1005;136;;;;;;
13/03/2019;2019;3;13;1001;121;;;;;;
13/03/2019;2019;3;13;1002;71;;;;;;
13/03/2019;2019;3;13;1003;126;;;;;;
13/03/2019;2019;3;13;1004;66;;;;;;
13/03/2019;2019;3;13;1005;169;;;;;;
14/03/2019;2019;3;14;1001;95;;;;;;
14/03/2019;2019;3;14;1002;87;;;;;;
14/03/2019;2019;3;14;1003;55;;;;;;
14/03/2019;2019;3;14;1004;64;;;;;;
14/03/2019;2019;3;14;1005;165;;;;;;
15/03/2019;2019;3;15;1001;71;;;;;;
15/03/2019;2019;3;15;1002;103;;;;;;
15/03/2019;2019;3;15;1003;57;;;;;;
15/03/2019;2019;3;15;1004;95;;;;;;
15/03/2019;2019;3;15;1005;95;;;;;;
16/03/2019;2019;3;16;1001;127;;;;;;
16/03/2019;2019;3;16;1002;103;;;;;;
16/03/2019;2019;3;16;1003;142;;;;;;
16/03/2019;2019;3;16;1004;78;;;;;;
16/03/2019;2019;3;16;1005;145;;;;;;
17/03/2019;2019;3;17;1001;175;;;;;;
17/03/2019;2019;3;17;1002;140;;;;;;
17/03/2019;2019;3;17;1003;93;;;;;;
17/03/2019;2019;3;17;1004;85;;;;;;
17/03/2019;2019;3;17;1005;54;;;;;;
18/03/2019;2019;3;18;1001;125;;;;;;
18/03/2019;2019;3;18;1002;145;;;;;;
18/03/2019;2019;3;18;1003;125;;;;;;
18/03/2019;2019;3;18;1004;56;;;;;;
18/03/2019;2019;3;18;1005;140;;;;;;
19/03/2019;2019;3;19;1001;116;;;;;;
19/03/2019;2019;3;19;1002;131;;;;;;
19/03/2019;2019;3;19;1003;161;;;;;;
19/03/2019;2019;3;19;1004;180;;;;;;
19/03/2019;2019;3;19;1005;147;;;;;;
20/03/2019;2019;3;20;1001;160;;;;;;
20/03/2019;2019;3;20;1002;54;;;;;;
20/03/2019;2019;3;20;1003;60;;;;;;
20/03/2019;2019;3;20;1004;69;;;;;;
20/03/2019;2019;3;20;1005;166;;;;;;
21/03/2019;2019;3;21;1001;177;;;;;;
21/03/2019;2019;3;21;1002;154;;;;;;
21/03/2019;2019;3;21;1003;105;;;;;;
21/03/2019;2019;3;21;1004;59;;;;;;
21/03/2019;2019;3;21;1005;168;;;;;;
22/03/2019;2019;3;22;1001;74;;;;;;
22/03/2019;2019;3;22;1002;101;;;;;;
22/03/2019;2019;3;22;1003;155;;;;;;
22/03/2019;2019;3;22;1004;95;;;;;;
22/03/2019;2019;3;22;1005;117;;;;;;
